#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,482.41,4.53,121530.0,7052.2,0.5094
1BDP,480.19,7.05,114290.2,6524.0,0.5147
2BDP,481.06,6.14,120179.0,5937.4,0.5128
4BDP,483.3,2.94,120117.8,6109.0,0.5061
8BDP,481.42,5.03,117285.8,6274.8,0.5105
16BDP,482.28,5.17,119543.0,6153.4,0.5107
