#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,259.24,240.42,60620.2,2286.2,0.9986
1BDP,259.16,240.64,50537.0,3314.4,0.9986
2BDP,258.98,241.24,48483.2,3021.8,0.9987
4BDP,263.62,237.07,50297.0,1486.6,0.9972
8BDP,253.86,246.64,47596.0,1874.6,0.9998
16BDP,260.04,240.66,48135.8,1450.0,0.9985
