#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,964.96,8.04,228193.2,12936.8,0.5083
1BDP,962.98,9.4,227183.6,11439.0,0.5098
2BDP,966.6,7.34,228133.4,12028.8,0.5076
4BDP,966.82,6.97,230213.8,12231.8,0.5072
8BDP,965.54,6.36,230795.2,11067.4,0.5066
16BDP,967.3,5.6,231004.2,11937.8,0.5058
