#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,520.4,478.06,106715.8,6310.0,0.9982
1BDP,520.58,478.18,86767.0,5606.2,0.9982
2BDP,524.28,474.45,83948.8,5033.6,0.9975
4BDP,524.54,473.44,86412.8,3087.0,0.9974
8BDP,523.5,474.96,85060.4,4303.8,0.9976
16BDP,515.08,483.34,84495.0,4148.8,0.999
