#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,94.42,6.83,24499.0,3245.2,0.572
1BDP,95.22,6.04,24977.2,2041.6,0.5632
2BDP,96.34,4.91,25078.8,8223.4,0.5508
4BDP,95.94,5.32,25609.2,2044.6,0.5553
8BDP,95.92,5.33,25650.2,1844.6,0.5554
16BDP,96.08,5.18,25540.2,1839.0,0.5538
