#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,965.64,28.65,346923.0,9695.8,0.5296
1BDP,962.98,30.49,271287.8,7454.6,0.5316
2BDP,638.52,358.42,16685.2,5563.6,0.9268
4BDP,384.64,619.16,3535.8,6259.4,0.9482
8BDP,389.32,618.58,4674.2,6380.0,0.9508
16BDP,262.92,754.04,4442.0,9089.8,0.8109
