#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,19361.6,444.46,9957642.8,235619.8,0.5229
1BDP,19418.2,442.54,10360304.4,236722.0,0.5228
2BDP,19897.6,574.14,10156272.6,237264.8,0.5288
4BDP,19745.6,457.48,10025988.4,235063.6,0.5232
8BDP,19846.2,468.68,10097075.0,238712.4,0.5236
16BDP,19598.0,451.98,10056257.6,236537.0,0.5231
