#bws,#bw_num,alg1_mean_throughput_2BDP,alg2_mean_throughput_2BDP,alg1_mean_retx_packets_2BDP,alg2_mean_retx_packets_2BDP,fairness_2BDP,alg1_mean_throughput_16BDP,alg2_mean_throughput_16BDP,alg1_mean_retx_packets_16BDP,alg2_mean_retx_packets_16BDP,fairness_16BDP
100mbps,100,93.94,4.57,21231.2,1148.0,0.5485,93.46,5.15,20563.4,1403.8,0.5549
500mbps,500,481.06,6.14,120179.0,5937.4,0.5128,482.28,5.17,119543.0,6153.4,0.5107
1gbps,1000,966.6,7.34,228133.4,12028.8,0.5076,967.3,5.6,231004.2,11937.8,0.5058
10gbps,10000,9498.0,155.21,4714214.8,103589.0,0.5163,9450.24,164.15,4676294.0,105966.4,0.5174
25gbps,25000,19897.6,574.14,10156272.6,237264.8,0.5288,19598.0,451.98,10056257.6,236537.0,0.5231
