#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,9548.2,254.52,3864778.2,71406.8,0.5266
1BDP,9535.0,238.52,3031750.0,52379.8,0.525
2BDP,6425.4,3506.2,135239.2,40201.2,0.9205
4BDP,3890.2,6122.6,37563.2,57097.8,0.9526
8BDP,3937.8,6079.2,55346.2,82335.2,0.9563
16BDP,1981.72,8061.2,21431.4,64099.6,0.7318
