#bws,#bw_num,alg1_mean_throughput_2BDP,alg2_mean_throughput_2BDP,alg1_mean_retx_packets_2BDP,alg2_mean_retx_packets_2BDP,fairness_2BDP,alg1_mean_throughput_16BDP,alg2_mean_throughput_16BDP,alg1_mean_retx_packets_16BDP,alg2_mean_retx_packets_16BDP,fairness_16BDP
100mbps,100,53.66,47.58,15197.2,1046.8,0.9964,53.34,48.08,14365.2,1029.8,0.9973
500mbps,500,258.98,241.24,48483.2,3021.8,0.9987,260.04,240.66,48135.8,1450.0,0.9985
1gbps,1000,524.28,474.45,83948.8,5033.6,0.9975,515.08,483.34,84495.0,4148.8,0.999
10gbps,10000,5341.6,4609.7,911536.2,42568.2,0.9946,5360.4,4594.6,908927.6,37956.6,0.9941
25gbps,25000,12161.6,9119.6,2704703.4,108644.6,0.98,11839.8,9301.6,2684163.4,99508.4,0.9858
