#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,597.28,389.36,15132.0,9566.8,0.9575
1BDP,590.96,388.94,13871.2,10456.2,0.9592
2BDP,596.48,382.54,14670.8,9925.2,0.9544
4BDP,601.4,377.88,15524.8,8608.8,0.9505
8BDP,584.6,395.82,13147.8,11153.2,0.9642
16BDP,586.56,393.9,13584.6,10909.6,0.9628
