#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,244.74,253.94,2036.8,4338.2,0.9997
1BDP,244.82,253.46,3438.8,1485.6,0.9997
2BDP,244.12,254.92,1810.0,2457.8,0.9995
4BDP,248.66,260.26,1261.6,1425.4,0.9995
8BDP,243.98,254.64,1590.8,954.2,0.9995
16BDP,243.38,255.64,1215.6,2110.8,0.9994
