#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,587.76,408.86,5794.0,3980.8,0.9688
1BDP,604.86,393.56,5630.2,4793.6,0.9571
2BDP,607.72,390.88,6215.8,3693.2,0.955
4BDP,529.44,470.44,4735.4,3873.4,0.9965
8BDP,532.18,471.78,7333.4,3460.0,0.9964
16BDP,531.48,486.22,16734.8,4903.0,0.998
