#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,58.96,41.82,1039.0,1583.0,0.9719
1BDP,62.72,38.06,1570.8,1147.6,0.9435
2BDP,61.52,39.38,1347.0,1735.8,0.9541
4BDP,68.56,32.54,1903.0,821.6,0.8874
8BDP,45.6,55.88,713.2,1833.2,0.9898
16BDP,36.76,65.38,695.8,1355.0,0.9272
