#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,3990.4,3342.2,35319.0,26956.6,0.9922
1BDP,4014.2,3379.0,34383.6,27512.2,0.9927
2BDP,4078.4,3395.4,34331.4,27227.2,0.9917
4BDP,4063.2,3394.4,34420.4,26803.6,0.992
8BDP,4035.0,3384.4,33959.4,27850.2,0.9924
16BDP,4022.0,3370.6,33898.2,28131.2,0.9923
