#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,279.42,196.24,4078.6,3004.2,0.9703
1BDP,278.26,197.24,4142.2,2921.4,0.9718
2BDP,276.12,199.68,3924.0,3136.2,0.9748
4BDP,273.64,202.32,3763.8,3438.2,0.978
8BDP,275.98,199.62,3934.0,3232.6,0.9749
16BDP,277.2,198.56,3927.8,3249.2,0.9734
