#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,301.42,190.58,11151.0,7839.8,0.9517
1BDP,294.38,195.5,11085.4,8483.2,0.9609
2BDP,303.94,187.02,12480.0,6935.8,0.9463
4BDP,302.4,187.38,13053.6,6823.0,0.9477
8BDP,301.94,188.54,12403.6,7314.0,0.9493
16BDP,298.58,191.42,12165.4,7415.8,0.9544
