#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4955.6,4990.8,29173.0,42287.6,1.0
1BDP,5039.4,4902.6,38516.0,24890.2,0.9998
2BDP,4933.4,5010.4,37060.4,27898.0,0.9999
4BDP,5030.0,4916.8,42938.0,28073.8,0.9999
8BDP,4953.4,4993.2,35744.6,34213.0,1.0
16BDP,4998.2,4946.4,32954.6,31011.2,1.0
