#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4727.0,4576.0,103685.2,98005.4,0.9997
1BDP,4830.6,4681.4,101458.6,98114.8,0.9998
2BDP,4832.4,4675.2,102050.6,97824.2,0.9997
4BDP,4837.6,4663.4,102725.0,97173.0,0.9997
8BDP,4851.4,4695.0,101612.0,98332.0,0.9997
16BDP,4761.8,4604.6,103799.8,97200.0,0.9997
