#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4000.8,3341.8,34697.8,28987.2,0.992
1BDP,3953.2,3335.0,34394.2,27824.8,0.9929
2BDP,3973.8,3323.6,35804.6,29413.8,0.9921
4BDP,4010.4,3323.0,35701.0,27987.4,0.9913
8BDP,4030.6,3337.2,34641.4,27627.2,0.9912
16BDP,4022.8,3378.8,35265.4,27551.0,0.9925
